Hs,Ht,Gst,Gprime_st,D,loc_id,gene
0,0,NA,NA,0,loc02325,group_3480
0,0,NA,NA,0,loc02326,group_3476
0,0,NA,NA,0,loc02327,group_3470
0,0,NA,NA,0,loc02328,group_3469
0,0,NA,NA,0,loc02329,group_3468
0,0,NA,NA,0,loc02330,group_3467
0,0,NA,NA,0,loc02331,group_3466
0,0,NA,NA,0,loc02332,group_3452
0,0,NA,NA,0,loc02333,rpmA
0,0,NA,NA,0,loc02334,rpsO
0,0,NA,NA,0,loc02335,group_3450
0,0,NA,NA,0,loc02336,group_3449
0,0,NA,NA,0,loc02337,group_3448
0,0,NA,NA,0,loc02338,group_3443
0,0,NA,NA,0,loc02339,group_3441
0,0,NA,NA,0,loc02340,group_3440
0,0,NA,NA,0,loc02341,hupB
0,0,NA,NA,0,loc02342,group_3439
0,0,NA,NA,0,loc02343,group_3438
0,0,NA,NA,0,loc02344,group_3434
0,0,NA,NA,0,loc02345,group_3433
0,0,NA,NA,0,loc02346,group_3416
0,0,NA,NA,0,loc02347,group_3415
0,0,NA,NA,0,loc02348,group_3413
0,0,NA,NA,0,loc02349,group_3411
0,0,NA,NA,0,loc02350,group_3410
0,0,NA,NA,0,loc02351,group_3408
0,0,NA,NA,0,loc02352,group_3390
0,0,NA,NA,0,loc02353,group_3389
0,0,NA,NA,0,loc02354,soxD_1
0,0,NA,NA,0,loc02355,rpsS
0,0,NA,NA,0,loc02356,group_3383
0,0,NA,NA,0,loc02357,group_3381
0,0,NA,NA,0,loc02358,group_3380
0,0,NA,NA,0,loc02359,group_3372
0,0,NA,NA,0,loc02360,group_3371
0,0,NA,NA,0,loc02361,group_3370
0,0,NA,NA,0,loc02362,group_3369
0,0,NA,NA,0,loc02363,group_3363
0,0,NA,NA,0,loc02364,acpXL
0,0,NA,NA,0,loc02365,group_3361
0,0,NA,NA,0,loc02366,group_3360
0,0,NA,NA,0,loc02367,group_3359
0,0,NA,NA,0,loc02368,group_3345
0,0,NA,NA,0,loc02369,group_3342
0,0,NA,NA,0,loc02370,group_3340
0,0,NA,NA,0,loc02371,group_3338
0,0,NA,NA,0,loc02372,paaB
0,0,NA,NA,0,loc02373,group_3337
0,0,NA,NA,0,loc02374,group_3327
0,0,NA,NA,0,loc02375,gatC
0,0,NA,NA,0,loc02376,group_3325
0,0,NA,NA,0,loc02377,napD
0,0,NA,NA,0,loc02378,group_3323
0,0,NA,NA,0,loc02379,fixP_2
0,0,NA,NA,0,loc02380,ubiK
0,0,NA,NA,0,loc02381,group_3312
0,0,NA,NA,0,loc02382,rpmB
0,0,NA,NA,0,loc02383,group_3310
0,0,NA,NA,0,loc02384,group_3303
0,0,NA,NA,0,loc02385,group_3290
0,0,NA,NA,0,loc02386,yciI
0,0,NA,NA,0,loc02387,group_3289
0,0,NA,NA,0,loc02388,group_3288
0,0,NA,NA,0,loc02389,rplW
0,0,NA,NA,0,loc02390,group_3285
0,0,NA,NA,0,loc02391,ycnE
0,0,NA,NA,0,loc02392,group_3268
0,0,NA,NA,0,loc02393,group_3266
0,0,NA,NA,0,loc02394,group_3265
0,0,NA,NA,0,loc02395,group_3264
0,0,NA,NA,0,loc02396,group_3261
0,0,NA,NA,0,loc02397,group_3260
0,0,NA,NA,0,loc02398,fixX
0,0,NA,NA,0,loc02399,group_3259
0,0,NA,NA,0,loc02400,group_3258
0,0,NA,NA,0,loc02401,pqqD
0,0,NA,NA,0,loc02402,group_3257
0,0,NA,NA,0,loc02403,group_3249
0,0,NA,NA,0,loc02404,group_3246
0,0,NA,NA,0,loc02405,ureA
0,0,NA,NA,0,loc02406,group_3225
0,0,NA,NA,0,loc02407,nuoK_1
0,0,NA,NA,0,loc02408,group_3224
0,0,NA,NA,0,loc02409,clpS2
0,0,NA,NA,0,loc02410,ureB1
0,0,NA,NA,0,loc02411,group_3215
0,0,NA,NA,0,loc02412,rpsN
0,0,NA,NA,0,loc02413,group_3214
0,0,NA,NA,0,loc02414,group_3213
0,0,NA,NA,0,loc02415,group_3212
0,0,NA,NA,0,loc02416,group_3208
0,0,NA,NA,0,loc02417,group_3206
0,0,NA,NA,0,loc02418,group_3197
0,0,NA,NA,0,loc02419,nuoK_2
0,0,NA,NA,0,loc02420,rpsJ
0,0,NA,NA,0,loc02421,group_3195
0,0,NA,NA,0,loc02422,group_3194
0,0,NA,NA,0,loc02423,group_3185
0,0,NA,NA,0,loc02424,group_3183
0,0,NA,NA,0,loc02425,group_3182
0,0,NA,NA,0,loc02426,rplX
0,0,NA,NA,0,loc02427,group_3181
0,0,NA,NA,0,loc02428,group_3179
0,0,NA,NA,0,loc02429,group_3177
0,0,NA,NA,0,loc02430,group_3176
0,0,NA,NA,0,loc02431,group_3162
0,0,NA,NA,0,loc02432,group_3161
0,0,NA,NA,0,loc02433,rhaM_2
0,0,NA,NA,0,loc02434,group_3160
0,0,NA,NA,0,loc02435,gdx
0,0,NA,NA,0,loc02436,groS5
0,0,NA,NA,0,loc02437,group_3157
0,0,NA,NA,0,loc02438,group_3156
0,0,NA,NA,0,loc02439,phhB
0,0,NA,NA,0,loc02440,group_3137
0,0,NA,NA,0,loc02441,group_3136
0,0,NA,NA,0,loc02442,group_3135
0,0,NA,NA,0,loc02443,sxy
0,0,NA,NA,0,loc02444,group_3129
0,0,NA,NA,0,loc02445,fdxB
0,0,NA,NA,0,loc02446,groS1_1
0,0,NA,NA,0,loc02447,mauC
0,0,NA,NA,0,loc02448,pgrR_14
0,0,NA,NA,0,loc02449,group_3112
0,0,NA,NA,0,loc02450,group_3111
0,0,NA,NA,0,loc02451,group_3110
0,0,NA,NA,0,loc02452,group_3109
0,0,NA,NA,0,loc02453,group_3108
0,0,NA,NA,0,loc02454,group_3107
0,0,NA,NA,0,loc02455,fdxE
0,0,NA,NA,0,loc02456,group_3094
0,0,NA,NA,0,loc02457,group_3091
0,0,NA,NA,0,loc02458,hisE
0,0,NA,NA,0,loc02459,group_3086
0,0,NA,NA,0,loc02460,traM
0,0,NA,NA,0,loc02461,group_3083
0,0,NA,NA,0,loc02462,group_3082
0,0,NA,NA,0,loc02463,sdpR
0,0,NA,NA,0,loc02464,group_3074
0,0,NA,NA,0,loc02465,group_3072
0,0,NA,NA,0,loc02466,group_3071
0,0,NA,NA,0,loc02467,group_3069
0,0,NA,NA,0,loc02468,virB3_1
0,0,NA,NA,0,loc02469,group_3060
0,0,NA,NA,0,loc02470,group_3059
0,0,NA,NA,0,loc02471,doxA_2
0,0,NA,NA,0,loc02472,yidD
0,0,NA,NA,0,loc02473,erpA
0,0,NA,NA,0,loc02474,hspQ
0,0,NA,NA,0,loc02475,group_3054
0,0,NA,NA,0,loc02476,group_3053
0,0,NA,NA,0,loc02477,group_3042
0,0,NA,NA,0,loc02478,group_3039
0,0,NA,NA,0,loc02479,yhjQ
0,0,NA,NA,0,loc02480,group_3038
0,0,NA,NA,0,loc02481,group_3035
0,0,NA,NA,0,loc02482,potA_3
0,0,NA,NA,0,loc02483,group_3034
0,0,NA,NA,0,loc02484,group_3030
0,0,NA,NA,0,loc02485,group_3028
0,0,NA,NA,0,loc02486,fliE
0,0,NA,NA,0,loc02487,group_3027
0,0,NA,NA,0,loc02488,group_3026
0,0,NA,NA,0,loc02489,grxD
0,0,NA,NA,0,loc02490,group_3023
0,0,NA,NA,0,loc02491,group_3022
0,0,NA,NA,0,loc02492,glnB_2
0,0,NA,NA,0,loc02493,group_3015
0,0,NA,NA,0,loc02494,glnB_1
0,0,NA,NA,0,loc02495,blh_1
0,0,NA,NA,0,loc02496,group_3012
0,0,NA,NA,0,loc02497,group_3010
0,0,NA,NA,0,loc02498,group_3009
0,0,NA,NA,0,loc02499,group_3008
0,0,NA,NA,0,loc02500,hcaC
0,0,NA,NA,0,loc02501,csaA
0,0,NA,NA,0,loc02502,emrE
0,0,NA,NA,0,loc02503,group_3000
0,0,NA,NA,0,loc02504,soxD_2
0,0,NA,NA,0,loc02505,group_2999
0,0,NA,NA,0,loc02506,group_2998
0,0,NA,NA,0,loc02507,group_2997
0,0,NA,NA,0,loc02508,group_2994
0,0,NA,NA,0,loc02509,group_2993
0,0,NA,NA,0,loc02510,group_2992
0,0,NA,NA,0,loc02511,group_2991
0,0,NA,NA,0,loc02512,group_2980
0,0,NA,NA,0,loc02513,group_2978
0,0,NA,NA,0,loc02514,group_2977
0,0,NA,NA,0,loc02515,yabJ_4
0,0,NA,NA,0,loc02516,dksA_2
0,0,NA,NA,0,loc02517,mdtJ
0,0,NA,NA,0,loc02518,group_2974
0,0,NA,NA,0,loc02519,mnhC1
0,0,NA,NA,0,loc02520,group_2967
0,0,NA,NA,0,loc02521,group_2965
0,0,NA,NA,0,loc02522,group_2964
0,0,NA,NA,0,loc02523,fixT_1
0,0,NA,NA,0,loc02524,yffB
0,0,NA,NA,0,loc02525,mrpG_1
0,0,NA,NA,0,loc02526,group_2950
0,0,NA,NA,0,loc02527,group_2942
0,0,NA,NA,0,loc02528,group_2941
0,0,NA,NA,0,loc02529,clpS
0,0,NA,NA,0,loc02530,group_2940
0,0,NA,NA,0,loc02531,group_2939
0,0,NA,NA,0,loc02532,group_2935
0,0,NA,NA,0,loc02533,group_2933
0,0,NA,NA,0,loc02534,group_2931
0,0,NA,NA,0,loc02535,group_2930
0,0,NA,NA,0,loc02536,group_2913
0,0,NA,NA,0,loc02537,group_2912
0,0,NA,NA,0,loc02538,group_2911
0,0,NA,NA,0,loc02539,group_2909
0,0,NA,NA,0,loc02540,cpdR_2
0,0,NA,NA,0,loc02541,group_2900
0,0,NA,NA,0,loc02542,group_2899
0,0,NA,NA,0,loc02543,group_2897
0,0,NA,NA,0,loc02544,group_2895
0,0,NA,NA,0,loc02545,group_2894
0,0,NA,NA,0,loc02546,group_2893
0,0,NA,NA,0,loc02547,group_2892
0,0,NA,NA,0,loc02548,group_2891
0,0,NA,NA,0,loc02549,group_2890
0,0,NA,NA,0,loc02550,group_2889
0,0,NA,NA,0,loc02551,group_2881
0,0,NA,NA,0,loc02552,cseB
0,0,NA,NA,0,loc02553,group_2880
0,0,NA,NA,0,loc02554,group_2879
0,0,NA,NA,0,loc02555,gcvH
0,0,NA,NA,0,loc02556,group_2874
0,0,NA,NA,0,loc02557,pucM_2
0,0,NA,NA,0,loc02558,cheY_2
0,0,NA,NA,0,loc02559,group_2866
0,0,NA,NA,0,loc02560,nqo7
0,0,NA,NA,0,loc02561,group_2865
0,0,NA,NA,0,loc02562,group_2862
0,0,NA,NA,0,loc02563,ndhC
0,0,NA,NA,0,loc02564,divK_1
0,0,NA,NA,0,loc02565,group_2849
0,0,NA,NA,0,loc02566,group_2848
0,0,NA,NA,0,loc02567,group_2847
0,0,NA,NA,0,loc02568,group_2846
0,0,NA,NA,0,loc02569,group_2844
0,0,NA,NA,0,loc02570,group_2843
0,0,NA,NA,0,loc02571,rplN
0,0,NA,NA,0,loc02572,rpsM
0,0,NA,NA,0,loc02573,mrpG_2
0,0,NA,NA,0,loc02574,rpsL
0,0,NA,NA,0,loc02575,folB
0,0,NA,NA,0,loc02576,pucM_1
0,0,NA,NA,0,loc02577,group_2832
0,0,NA,NA,0,loc02578,nepI_3
0,0,NA,NA,0,loc02579,rplU
0,0,NA,NA,0,loc02580,rpsP
0,0,NA,NA,0,loc02581,rlpA_2
0,0,NA,NA,0,loc02582,group_2818
0,0,NA,NA,0,loc02583,group_2817
0,0,NA,NA,0,loc02584,group_2816
0,0,NA,NA,0,loc02585,group_2814
0,0,NA,NA,0,loc02586,group_2813
0,0,NA,NA,0,loc02587,group_2812
0,0,NA,NA,0,loc02588,group_2811
0,0,NA,NA,0,loc02589,group_2810
0,0,NA,NA,0,loc02590,group_2805
0,0,NA,NA,0,loc02591,group_2804
0,0,NA,NA,0,loc02592,group_2803
0,0,NA,NA,0,loc02593,rplL
0,0,NA,NA,0,loc02594,ybaN
0,0,NA,NA,0,loc02595,group_2800
0,0,NA,NA,0,loc02596,group_2788
0,0,NA,NA,0,loc02597,group_2787
0,0,NA,NA,0,loc02598,rutC_3
0,0,NA,NA,0,loc02599,mgsA
0,0,NA,NA,0,loc02600,group_2786
0,0,NA,NA,0,loc02601,group_2781
0,0,NA,NA,0,loc02602,group_2780
0,0,NA,NA,0,loc02603,group_2779
0,0,NA,NA,0,loc02604,group_2778
0,0,NA,NA,0,loc02605,group_2777
0,0,NA,NA,0,loc02606,group_2776
0,0,NA,NA,0,loc02607,group_2767
0,0,NA,NA,0,loc02608,group_2766
0,0,NA,NA,0,loc02609,group_2765
0,0,NA,NA,0,loc02610,group_2764
0,0,NA,NA,0,loc02611,group_2763
0,0,NA,NA,0,loc02612,yabJ_2
0,0,NA,NA,0,loc02613,group_2761
0,0,NA,NA,0,loc02614,group_2755
0,0,NA,NA,0,loc02615,group_2753
0,0,NA,NA,0,loc02616,group_2752
0,0,NA,NA,0,loc02617,group_2751
0,0,NA,NA,0,loc02618,group_2750
0,0,NA,NA,0,loc02619,group_2749
0,0,NA,NA,0,loc02620,group_2748
0,0,NA,NA,0,loc02621,crcB
0,0,NA,NA,0,loc02622,group_2747
0,0,NA,NA,0,loc02623,group_2745
0,0,NA,NA,0,loc02624,group_2744
0,0,NA,NA,0,loc02625,group_2743
0,0,NA,NA,0,loc02626,group_2742
0,0,NA,NA,0,loc02627,group_2734
0,0,NA,NA,0,loc02628,kup_3
0,0,NA,NA,0,loc02629,group_2729
0,0,NA,NA,0,loc02630,group_2728
0,0,NA,NA,0,loc02631,cheY_1
0,0,NA,NA,0,loc02632,group_2727
0,0,NA,NA,0,loc02633,rplV
0,0,NA,NA,0,loc02634,rpsK
0,0,NA,NA,0,loc02635,group_2725
0,0,NA,NA,0,loc02636,group_2724
0,0,NA,NA,0,loc02637,cbbS
0,0,NA,NA,0,loc02638,group_2723
0,0,NA,NA,0,loc02639,yabJ_1
0,0,NA,NA,0,loc02640,sdhC
0,0,NA,NA,0,loc02641,apaG
0,0,NA,NA,0,loc02642,group_2715
0,0,NA,NA,0,loc02643,group_2714
0,0,NA,NA,0,loc02644,group_2713
0,0,NA,NA,0,loc02645,iscA
0,0,NA,NA,0,loc02646,group_2709
0,0,NA,NA,0,loc02647,group_2700
0,0,NA,NA,0,loc02648,group_2698
0,0,NA,NA,0,loc02649,group_2696
0,0,NA,NA,0,loc02650,group_2695
0,0,NA,NA,0,loc02651,group_2694
0,0,NA,NA,0,loc02652,group_2689
0,0,NA,NA,0,loc02653,infC
0,0,NA,NA,0,loc02654,group_2688
0,0,NA,NA,0,loc02655,rnpA
0,0,NA,NA,0,loc02656,group_2687
0,0,NA,NA,0,loc02657,rpsH
0,0,NA,NA,0,loc02658,group_2685
0,0,NA,NA,0,loc02659,zur
0,0,NA,NA,0,loc02660,group_2684
0,0,NA,NA,0,loc02661,manX
0,0,NA,NA,0,loc02662,group_2674
0,0,NA,NA,0,loc02663,group_2673
0,0,NA,NA,0,loc02664,group_2671
0,0,NA,NA,0,loc02665,group_2670
0,0,NA,NA,0,loc02666,group_2668
0,0,NA,NA,0,loc02667,group_2662
0,0,NA,NA,0,loc02668,atpC
0,0,NA,NA,0,loc02669,group_2661
0,0,NA,NA,0,loc02670,rbfA
0,0,NA,NA,0,loc02671,group_2660
0,0,NA,NA,0,loc02672,group_2659
0,0,NA,NA,0,loc02673,ihfB
0,0,NA,NA,0,loc02674,epi
0,0,NA,NA,0,loc02675,group_2655
0,0,NA,NA,0,loc02676,group_2654
0,0,NA,NA,0,loc02677,group_2653
0,0,NA,NA,0,loc02678,nudG
0,0,NA,NA,0,loc02679,rnk
0,0,NA,NA,0,loc02680,group_2641
0,0,NA,NA,0,loc02681,rpoZ
0,0,NA,NA,0,loc02682,group_2640
0,0,NA,NA,0,loc02683,group_2639
0,0,NA,NA,0,loc02684,group_2638
0,0,NA,NA,0,loc02685,group_2637
0,0,NA,NA,0,loc02686,group_2636
0,0,NA,NA,0,loc02687,group_2635
0,0,NA,NA,0,loc02688,group_2630
0,0,NA,NA,0,loc02689,group_2629
0,0,NA,NA,0,loc02690,group_2628
0,0,NA,NA,0,loc02691,group_2627
0,0,NA,NA,0,loc02692,group_2626
0,0,NA,NA,0,loc02693,group_2625
0,0,NA,NA,0,loc02694,group_2624
0,0,NA,NA,0,loc02695,group_2623
0,0,NA,NA,0,loc02696,group_2622
0,0,NA,NA,0,loc02697,group_2609
0,0,NA,NA,0,loc02698,hslR
0,0,NA,NA,0,loc02699,group_2608
0,0,NA,NA,0,loc02700,group_2607
0,0,NA,NA,0,loc02701,rplP
0,0,NA,NA,0,loc02702,group_2605
0,0,NA,NA,0,loc02703,group_2601
0,0,NA,NA,0,loc02704,group_2600
0,0,NA,NA,0,loc02705,group_2599
0,0,NA,NA,0,loc02706,group_2594
0,0,NA,NA,0,loc02707,group_2593
0,0,NA,NA,0,loc02708,group_2592
0,0,NA,NA,0,loc02709,group_2591
0,0,NA,NA,0,loc02710,group_2589
0,0,NA,NA,0,loc02711,ohrB_1
0,0,NA,NA,0,loc02712,group_2584
0,0,NA,NA,0,loc02713,group_2582
0,0,NA,NA,0,loc02714,group_2581
0,0,NA,NA,0,loc02715,group_2580
0,0,NA,NA,0,loc02716,flgC
0,0,NA,NA,0,loc02717,mrpB
0,0,NA,NA,0,loc02718,group_2578
0,0,NA,NA,0,loc02719,acpS
0,0,NA,NA,0,loc02720,group_2577
0,0,NA,NA,0,loc02721,dksA_1
0,0,NA,NA,0,loc02722,group_2576
0,0,NA,NA,0,loc02723,group_2575
0,0,NA,NA,0,loc02724,group_2574
0,0,NA,NA,0,loc02725,group_2565
0,0,NA,NA,0,loc02726,perR_2
0,0,NA,NA,0,loc02727,group_2563
0,0,NA,NA,0,loc02728,ohrB_2
0,0,NA,NA,0,loc02729,uspF
0,0,NA,NA,0,loc02730,sufE
0,0,NA,NA,0,loc02731,ndk
0,0,NA,NA,0,loc02732,yjgH
0,0,NA,NA,0,loc02733,group_2562
0,0,NA,NA,0,loc02734,group_2549
0,0,NA,NA,0,loc02735,group_2548
0,0,NA,NA,0,loc02736,group_2547
0,0,NA,NA,0,loc02737,group_2546
0,0,NA,NA,0,loc02738,fitB_3
0,0,NA,NA,0,loc02739,rplQ
0,0,NA,NA,0,loc02740,exbD_1
0,0,NA,NA,0,loc02741,group_2545
0,0,NA,NA,0,loc02742,group_2544
0,0,NA,NA,0,loc02743,group_2542
0,0,NA,NA,0,loc02744,group_2532
0,0,NA,NA,0,loc02745,fur
0,0,NA,NA,0,loc02746,fucU_2
0,0,NA,NA,0,loc02747,rplK
0,0,NA,NA,0,loc02748,IMPDH_2
0,0,NA,NA,0,loc02749,group_2531
0,0,NA,NA,0,loc02750,group_2528
0,0,NA,NA,0,loc02751,group_2527
0,0,NA,NA,0,loc02752,group_2515
0,0,NA,NA,0,loc02753,group_2514
0,0,NA,NA,0,loc02754,ibpA_2
0,0,NA,NA,0,loc02755,group_2513
0,0,NA,NA,0,loc02756,ros_5
0,0,NA,NA,0,loc02757,group_2507
0,0,NA,NA,0,loc02758,group_2506
0,0,NA,NA,0,loc02759,group_2505
0,0,NA,NA,0,loc02760,arsC_1
0,0,NA,NA,0,loc02761,group_2504
0,0,NA,NA,0,loc02762,group_2503
0,0,NA,NA,0,loc02763,group_2488
0,0,NA,NA,0,loc02764,group_2487
0,0,NA,NA,0,loc02765,group_2486
0,0,NA,NA,0,loc02766,group_2485
0,0,NA,NA,0,loc02767,arfB
0,0,NA,NA,0,loc02768,group_2483
0,0,NA,NA,0,loc02769,yccU
0,0,NA,NA,0,loc02770,group_2482
0,0,NA,NA,0,loc02771,yqjF_1
0,0,NA,NA,0,loc02772,group_2479
0,0,NA,NA,0,loc02773,group_2470
0,0,NA,NA,0,loc02774,yqjF_2
0,0,NA,NA,0,loc02775,rpsF
0,0,NA,NA,0,loc02776,group_2469
0,0,NA,NA,0,loc02777,eryI
0,0,NA,NA,0,loc02778,rssB_1
0,0,NA,NA,0,loc02779,group_2465
0,0,NA,NA,0,loc02780,group_2456
0,0,NA,NA,0,loc02781,group_2455
0,0,NA,NA,0,loc02782,gloA
0,0,NA,NA,0,loc02783,group_2454
0,0,NA,NA,0,loc02784,group_2453
0,0,NA,NA,0,loc02785,group_2449
0,0,NA,NA,0,loc02786,group_2448
0,0,NA,NA,0,loc02787,ybgC
0,0,NA,NA,0,loc02788,petE
0,0,NA,NA,0,loc02789,group_2447
0,0,NA,NA,0,loc02790,group_2446
0,0,NA,NA,0,loc02791,group_2445
0,0,NA,NA,0,loc02792,group_2442
0,0,NA,NA,0,loc02793,group_2441
0,0,NA,NA,0,loc02794,msrB_1
0,0,NA,NA,0,loc02795,group_2440
0,0,NA,NA,0,loc02796,bcp_1
0,0,NA,NA,0,loc02797,hmrR
0,0,NA,NA,0,loc02798,group_2439
0,0,NA,NA,0,loc02799,group_2434
0,0,NA,NA,0,loc02800,group_2433
0,0,NA,NA,0,loc02801,group_2432
0,0,NA,NA,0,loc02802,aroQ_2
0,0,NA,NA,0,loc02803,group_2431
0,0,NA,NA,0,loc02804,group_2428
0,0,NA,NA,0,loc02805,group_2427
0,0,NA,NA,0,loc02806,group_2426
0,0,NA,NA,0,loc02807,group_2425
0,0,NA,NA,0,loc02808,group_2424
0,0,NA,NA,0,loc02809,rpiB
0,0,NA,NA,0,loc02810,yqeY
0,0,NA,NA,0,loc02811,exbD_2
0,0,NA,NA,0,loc02812,flbT
0,0,NA,NA,0,loc02813,tadA
0,0,NA,NA,0,loc02814,group_2416
0,0,NA,NA,0,loc02815,ratA
0,0,NA,NA,0,loc02816,group_2414
0,0,NA,NA,0,loc02817,group_2413
0,0,NA,NA,0,loc02818,group_2412
0,0,NA,NA,0,loc02819,group_2411
0,0,NA,NA,0,loc02820,group_2398
0,0,NA,NA,0,loc02821,group_2397
0,0,NA,NA,0,loc02822,ccmE
0,0,NA,NA,0,loc02823,slyA_3
0,0,NA,NA,0,loc02824,norC
0,0,NA,NA,0,loc02825,group_2387
0,0,NA,NA,0,loc02826,group_2386
0,0,NA,NA,0,loc02827,group_2385
0,0,NA,NA,0,loc02828,group_2384
0,0,NA,NA,0,loc02829,ccmH
0,0,NA,NA,0,loc02830,group_2383
0,0,NA,NA,0,loc02831,group_2382
0,0,NA,NA,0,loc02832,fucU_1
0,0,NA,NA,0,loc02833,group_2374
0,0,NA,NA,0,loc02834,group_2373
0,0,NA,NA,0,loc02835,ywnA
0,0,NA,NA,0,loc02836,iorA_1
0,0,NA,NA,0,loc02837,group_2372
0,0,NA,NA,0,loc02838,group_2371
0,0,NA,NA,0,loc02839,ibpA_3
0,0,NA,NA,0,loc02840,group_2358
0,0,NA,NA,0,loc02841,cymR
0,0,NA,NA,0,loc02842,group_2357
0,0,NA,NA,0,loc02843,rnhA
0,0,NA,NA,0,loc02844,group_2356
0,0,NA,NA,0,loc02845,ribH1
0,0,NA,NA,0,loc02846,lrp_4
0,0,NA,NA,0,loc02847,trmL
0,0,NA,NA,0,loc02848,group_2354
0,0,NA,NA,0,loc02849,bhbA_2
0,0,NA,NA,0,loc02850,group_2353
0,0,NA,NA,0,loc02851,paaZ_2
0,0,NA,NA,0,loc02852,group_2351
0,0,NA,NA,0,loc02853,asnC
0,0,NA,NA,0,loc02854,ureE1
0,0,NA,NA,0,loc02855,lrp_8
0,0,NA,NA,0,loc02856,lrp_6
0,0,NA,NA,0,loc02857,group_2340
0,0,NA,NA,0,loc02858,ptsN
0,0,NA,NA,0,loc02859,nsrR_1
0,0,NA,NA,0,loc02860,group_2339
0,0,NA,NA,0,loc02861,rplM
0,0,NA,NA,0,loc02862,group_2338
0,0,NA,NA,0,loc02863,cheW_1
0,0,NA,NA,0,loc02864,decR_3
0,0,NA,NA,0,loc02865,group_2337
0,0,NA,NA,0,loc02866,group_2335
0,0,NA,NA,0,loc02867,group_2330
0,0,NA,NA,0,loc02868,ohrR_2
0,0,NA,NA,0,loc02869,group_2329
0,0,NA,NA,0,loc02870,rpsI
0,0,NA,NA,0,loc02871,group_2328
0,0,NA,NA,0,loc02872,group_2327
0,0,NA,NA,0,loc02873,group_2326
0,0,NA,NA,0,loc02874,bcp_2
0,0,NA,NA,0,loc02875,group_2325
0,0,NA,NA,0,loc02876,decR_1
0,0,NA,NA,0,loc02877,group_2313
0,0,NA,NA,0,loc02878,group_2312
0,0,NA,NA,0,loc02879,rpsG
0,0,NA,NA,0,loc02880,rplO
0,0,NA,NA,0,loc02881,group_2311
0,0,NA,NA,0,loc02882,lrp_5
0,0,NA,NA,0,loc02883,group_2308
0,0,NA,NA,0,loc02884,group_2303
0,0,NA,NA,0,loc02885,group_2302
0,0,NA,NA,0,loc02886,group_2301
0,0,NA,NA,0,loc02887,kbp
0,0,NA,NA,0,loc02888,group_2300
0,0,NA,NA,0,loc02889,group_2299
0,0,NA,NA,0,loc02890,group_2298
0,0,NA,NA,0,loc02891,group_2297
0,0,NA,NA,0,loc02892,nrdR
0,0,NA,NA,0,loc02893,ribH2
0,0,NA,NA,0,loc02894,group_2295
0,0,NA,NA,0,loc02895,moaE
0,0,NA,NA,0,loc02896,group_2292
0,0,NA,NA,0,loc02897,group_2289
0,0,NA,NA,0,loc02898,ohrR_1
0,0,NA,NA,0,loc02899,mrpE
0,0,NA,NA,0,loc02900,accB
0,0,NA,NA,0,loc02901,group_2287
0,0,NA,NA,0,loc02902,IMPDH_1
0,0,NA,NA,0,loc02903,group_2281
0,0,NA,NA,0,loc02904,cheW_3
0,0,NA,NA,0,loc02905,hndA
0,0,NA,NA,0,loc02906,group_2280
0,0,NA,NA,0,loc02907,arsC_3
0,0,NA,NA,0,loc02908,group_2279
0,0,NA,NA,0,loc02909,group_2278
0,0,NA,NA,0,loc02910,smpB
0,0,NA,NA,0,loc02911,group_2277
0,0,NA,NA,0,loc02912,slyA_2
0,0,NA,NA,0,loc02913,group_2275
0,0,NA,NA,0,loc02914,ibpA_1
0,0,NA,NA,0,loc02915,group_2271
0,0,NA,NA,0,loc02916,dut
0,0,NA,NA,0,loc02917,group_2269
0,0,NA,NA,0,loc02918,group_2268
0,0,NA,NA,0,loc02919,group_2267
0,0,NA,NA,0,loc02920,nusB
0,0,NA,NA,0,loc02921,group_2265
0,0,NA,NA,0,loc02922,greB
0,0,NA,NA,0,loc02923,group_2263
0,0,NA,NA,0,loc02924,group_2262
0,0,NA,NA,0,loc02925,group_2255
0,0,NA,NA,0,loc02926,group_2254
0,0,NA,NA,0,loc02927,mnhE1
0,0,NA,NA,0,loc02928,bfr
0,0,NA,NA,0,loc02929,group_2253
0,0,NA,NA,0,loc02930,hprK
0,0,NA,NA,0,loc02931,atpF_1
0,0,NA,NA,0,loc02932,PGdx
0,0,NA,NA,0,loc02933,soxR
0,0,NA,NA,0,loc02934,decR_2
0,0,NA,NA,0,loc02935,group_2251
0,0,NA,NA,0,loc02936,group_2250
0,0,NA,NA,0,loc02937,group_2243
0,0,NA,NA,0,loc02938,coxS
0,0,NA,NA,0,loc02939,group_2240
0,0,NA,NA,0,loc02940,yciF
0,0,NA,NA,0,loc02941,group_2239
0,0,NA,NA,0,loc02942,nuoI
0,0,NA,NA,0,loc02943,def1
0,0,NA,NA,0,loc02944,coaD
0,0,NA,NA,0,loc02945,group_2238
0,0,NA,NA,0,loc02946,group_2237
0,0,NA,NA,0,loc02947,group_2235
0,0,NA,NA,0,loc02948,group_2232
0,0,NA,NA,0,loc02949,lrpC_2
0,0,NA,NA,0,loc02950,group_2228
0,0,NA,NA,0,loc02951,lrp_1
0,0,NA,NA,0,loc02952,moaC
0,0,NA,NA,0,loc02953,group_2222
0,0,NA,NA,0,loc02954,lspA
0,0,NA,NA,0,loc02955,group_2221
0,0,NA,NA,0,loc02956,yrrK
0,0,NA,NA,0,loc02957,pncC
0,0,NA,NA,0,loc02958,gpt
