Hs,Ht,Gst,Gprime_st,D,loc_id,gene
0,0,NA,NA,0,loc00402,sugC_2~~~sugC_4
0,0,NA,NA,0,loc00403,group_5596
0,0,NA,NA,0,loc00404,group_5595
0,0,NA,NA,0,loc00405,sfsA
0,0,NA,NA,0,loc00406,group_5593
0,0,NA,NA,0,loc00407,group_5591
0,0,NA,NA,0,loc00408,xypA
0,0,NA,NA,0,loc00409,ssuA_2~~~ssuA_1
0,0,NA,NA,0,loc00410,group_5590
0,0,NA,NA,0,loc00411,sbp_2~~~sbp
0,0,NA,NA,0,loc00412,group_5588
0,0,NA,NA,0,loc00413,group_5587
0,0,NA,NA,0,loc00414,group_5581
0,0,NA,NA,0,loc00415,group_5579
0,0,NA,NA,0,loc00416,argH_1
0,0,NA,NA,0,loc00417,otnI
0,0,NA,NA,0,loc00418,ampC
0,0,NA,NA,0,loc00419,group_5575
0,0,NA,NA,0,loc00420,group_5573
0,0,NA,NA,0,loc00421,group_5570
0,0,NA,NA,0,loc00422,group_5569
0,0,NA,NA,0,loc00423,group_5567
0,0,NA,NA,0,loc00424,comM
0,0,NA,NA,0,loc00425,rbsC_11~~~rbsC_19
0,0,NA,NA,0,loc00426,rspR_3~~~rspR_5
0,0,NA,NA,0,loc00427,nylA~~~amiB2
0,0,NA,NA,0,loc00428,group_5565
0,0,NA,NA,0,loc00429,group_5564
0,0,NA,NA,0,loc00430,group_5563
0,0,NA,NA,0,loc00431,oatA_1~~~oatA_3
0,0,NA,NA,0,loc00432,group_5561
0,0,NA,NA,0,loc00433,group_5560
0,0,NA,NA,0,loc00434,group_5559
0,0,NA,NA,0,loc00435,mglA_5~~~mglA_3~~~araG_3
0,0,NA,NA,0,loc00436,rbsA_4~~~rbsA_5~~~btuD_11~~~mglA_9~~~rbsA_9~~~mglA_4
0,0,NA,NA,0,loc00437,lsrR_1~~~lsrR_2
0,0,NA,NA,0,loc00438,group_5557
0,0,NA,NA,0,loc00439,betB_2~~~betB_4~~~betB_5
0,0,NA,NA,0,loc00440,group_5555
0,0,NA,NA,0,loc00441,dctM_2~~~dctM_6
0,0,NA,NA,0,loc00442,group_5554
0,0,NA,NA,0,loc00443,deoR_3~~~deoR_2
0,0,NA,NA,0,loc00444,group_5552
0,0,NA,NA,0,loc00445,cobV
0,0,NA,NA,0,loc00446,group_5551
0,0,NA,NA,0,loc00447,group_5549
0,0,NA,NA,0,loc00448,yhfA
0,0,NA,NA,0,loc00449,lsrA_2~~~lsrA_1
0,0,NA,NA,0,loc00450,group_5543
0,0,NA,NA,0,loc00451,lsrD_1
0,0,NA,NA,0,loc00452,dat_2~~~dat_1~~~dat_4
0,0,NA,NA,0,loc00453,group_5542
0,0,NA,NA,0,loc00454,group_5541
0,0,NA,NA,0,loc00455,group_5540
0,0,NA,NA,0,loc00456,group_5539
0,0,NA,NA,0,loc00457,group_5538
0,0,NA,NA,0,loc00458,cysQ_2
0,0,NA,NA,0,loc00459,group_5536
0,0,NA,NA,0,loc00460,btuB_1~~~btuB_2
